Date,Time,Latitude,N/S,Longitude,E/W,Alt,Knots,m/s,Time,Distance,Velocity Regime (0.25m/s) (EMA smoothed),Miles Per Hour,MPH Regime,Acceleration,
231214,215754,2806.5158,N,8242.8302,W,31.9,8.03,4.13,0.20,1034.09,4.13,9.24,9.00,0.05,
231214,215754.2,2806.5161,N,8242.8301,W,32,8,4.12,0.20,1034.91,4.12,9.21,9.00,0.03,
231214,215754.4,2806.5165,N,8242.8299,W,31.9,7.96,4.09,0.20,1035.73,4.10,9.17,9.00,-0.01,
231214,215754.6,2806.5168,N,8242.8297,W,31.9,7.92,4.07,0.20,1036.55,4.08,9.13,9.00,-0.05,
231214,215754.8,2806.5172,N,8242.8295,W,31.9,7.76,3.99,0.20,1037.35,4.01,8.97,8.75,-0.12,
231214,215755,2806.5175,N,8242.8293,W,31.9,7.73,3.98,0.20,1038.14,3.98,8.91,8.75,-0.15,
231214,215755.2,2806.5174,N,8242.8288,W,31.9,7.71,3.97,0.20,1038.94,3.97,8.88,8.75,-0.15,
231214,215755.4,2806.5175,N,8242.828,W,31.9,7.7,3.96,0.20,1039.73,3.96,8.87,8.75,-0.14,
231214,215755.6,2806.5176,N,8242.8275,W,31.9,7.71,3.97,0.20,1040.52,3.97,8.87,8.75,-0.11,
231214,215755.8,2806.5179,N,8242.8274,W,31.8,7.71,3.97,0.20,1041.32,3.97,8.87,8.75,-0.04,
231214,215756,2806.5184,N,8242.8272,W,31.7,7.74,3.98,0.20,1042.11,3.98,8.90,8.75,-0.00,
231214,215756.2,2806.5188,N,8242.8271,W,31.7,7.75,3.99,0.20,1042.91,3.98,8.92,8.75,0.02,
231214,215756.4,2806.5193,N,8242.8271,W,31.6,7.74,3.98,0.20,1043.71,3.98,8.91,8.75,0.02,
231214,215756.6,2806.5197,N,8242.827,W,31.6,7.71,3.97,0.20,1044.50,3.97,8.88,8.75,0.00,
231214,215756.8,2806.5201,N,8242.8267,W,31.5,7.67,3.95,0.20,1045.29,3.95,8.84,8.75,-0.02,
231214,215757,2806.5205,N,8242.8265,W,31.5,7.63,3.92,0.20,1046.08,3.93,8.79,8.75,-0.05,
231214,215757.2,2806.5208,N,8242.8264,W,31.5,7.57,3.89,0.20,1046.86,3.90,8.73,8.50,-0.08,
231214,215757.4,2806.5212,N,8242.8262,W,31.5,7.37,3.79,0.20,1047.62,3.81,8.53,8.50,-0.17,
231214,215757.6,2806.5215,N,8242.826,W,31.4,7.3,3.76,0.20,1048.37,3.77,8.43,8.25,-0.20,
231214,215757.8,2806.5218,N,8242.8258,W,31.4,7.07,3.64,0.20,1049.10,3.66,8.20,8.00,-0.29,
231214,215758,2806.5221,N,8242.8257,W,31.3,7.01,3.61,0.20,1049.83,3.62,8.09,8.00,-0.31,
231214,215758.2,2806.5224,N,8242.8256,W,31.2,6.83,3.51,0.20,1050.53,3.53,7.91,7.75,-0.37,
231214,215758.4,2806.5228,N,8242.8255,W,31.2,6.8,3.50,0.20,1051.24,3.51,7.84,7.75,-0.31,
231214,215758.6,2806.5232,N,8242.8254,W,31.2,6.76,3.48,0.20,1051.93,3.48,7.79,7.75,-0.28,
231214,215758.8,2806.5235,N,8242.8252,W,31.2,6.7,3.45,0.20,1052.62,3.45,7.73,7.50,-0.21,
231214,215759,2806.5239,N,8242.825,W,31.2,6.55,3.37,0.20,1053.30,3.39,7.58,7.50,-0.23,
231214,215759.2,2806.5242,N,8242.8248,W,31.2,6.52,3.35,0.20,1053.97,3.36,7.52,7.50,-0.17,
231214,215759.4,2806.5244,N,8242.8247,W,31.4,6.46,3.32,0.20,1054.64,3.33,7.45,7.25,-0.17,
231214,215759.6,2806.5247,N,8242.8246,W,31.5,6.39,3.29,0.20,1055.30,3.30,7.37,7.25,-0.19,
231214,215759.8,2806.5249,N,8242.8245,W,31.5,6.33,3.26,0.20,1055.95,3.26,7.30,7.25,-0.19,
231214,215800,2806.5252,N,8242.8244,W,31.6,6.32,3.25,0.20,1056.60,3.25,7.28,7.25,-0.13,
231214,215800.2,2806.5255,N,8242.8243,W,31.7,6.27,3.23,0.20,1057.25,3.23,7.23,7.00,-0.13,
231214,215800.4,2806.5258,N,8242.8242,W,31.7,6.23,3.20,0.20,1057.89,3.21,7.18,7.00,-0.12,
231214,215800.6,2806.526,N,8242.824,W,31.7,6.2,3.19,0.20,1058.53,3.19,7.14,7.00,-0.10,
231214,215800.8,2806.5263,N,8242.8238,W,31.7,6.17,3.17,0.20,1059.16,3.18,7.11,7.00,-0.09,
231214,215801,2806.5265,N,8242.8236,W,31.6,6.12,3.15,0.20,1059.79,3.15,7.06,7.00,-0.10,
231214,215801.2,2806.5268,N,8242.8234,W,31.6,6.07,3.12,0.20,1060.42,3.13,7.00,7.00,-0.10,
231214,215801.4,2806.5269,N,8242.8227,W,31.6,6.01,3.09,0.20,1061.04,3.10,6.93,6.75,-0.11,
231214,215801.6,2806.5269,N,8242.8223,W,31.6,5.95,3.06,0.20,1061.65,3.07,6.87,6.75,-0.13,
231214,215801.8,2806.5268,N,8242.8217,W,31.6,5.88,3.02,0.20,1062.26,3.03,6.79,6.75,-0.14,
231214,215802,2806.5269,N,8242.8214,W,31.6,5.82,2.99,0.20,1062.86,3.00,6.72,6.50,-0.15,
231214,215802.2,2806.5272,N,8242.8213,W,31.6,5.78,2.97,0.20,1063.46,2.98,6.67,6.50,-0.15,
231214,215802.4,2806.5275,N,8242.8211,W,31.7,5.74,2.95,0.20,1064.05,2.96,6.62,6.50,-0.14,
231214,215802.6,2806.5279,N,8242.8211,W,31.6,5.54,2.85,0.20,1064.62,2.87,6.42,6.25,-0.20,
231214,215802.8,2806.5282,N,8242.821,W,31.6,5.25,2.70,0.20,1065.17,2.73,6.12,6.00,-0.30,
231214,215803,2806.5283,N,8242.8208,W,31.6,5.04,2.59,0.20,1065.69,2.62,5.86,5.75,-0.38,
231214,215803.2,2806.5287,N,8242.8207,W,31.5,5.02,2.58,0.20,1066.21,2.59,5.79,5.75,-0.39,
231214,215803.4,2806.529,N,8242.8205,W,31.5,4.8,2.47,0.20,1066.71,2.49,5.58,5.50,-0.46,
231214,215803.6,2806.5294,N,8242.8207,W,31.2,4.77,2.45,0.20,1067.20,2.46,5.51,5.50,-0.41,
231214,215803.8,2806.5297,N,8242.8208,W,31.1,4.74,2.44,0.20,1067.69,2.44,5.47,5.25,-0.29,
231214,215804,2806.5298,N,8242.8208,W,31.1,4.54,2.34,0.20,1068.16,2.36,5.27,5.25,-0.26,
231214,215804.2,2806.53,N,8242.8207,W,31.2,4.54,2.34,0.20,1068.63,2.34,5.23,5.00,-0.25,
231214,215804.4,2806.5301,N,8242.8207,W,31.3,4.51,2.32,0.20,1069.10,2.32,5.20,5.00,-0.17,
231214,215804.6,2806.5302,N,8242.8207,W,31.3,4.27,2.20,0.20,1069.54,2.22,4.97,4.75,-0.24,
231214,215804.8,2806.5304,N,8242.8207,W,31.4,4.26,2.19,0.20,1069.98,2.20,4.92,4.75,-0.25,
231214,215805,2806.5306,N,8242.8206,W,31.4,4.3,2.21,0.20,1070.42,2.21,4.94,4.75,-0.15,
231214,215805.2,2806.5308,N,8242.8205,W,31.4,4.35,2.24,0.20,1070.87,2.23,4.99,4.75,-0.11,
231214,215805.4,2806.5309,N,8242.8204,W,31.3,4.62,2.38,0.20,1071.34,2.35,5.25,5.25,0.02,
231214,215805.6,2806.5313,N,8242.8201,W,31.3,5.18,2.66,0.20,1071.86,2.60,5.82,5.75,0.38,
231214,215805.8,2806.5316,N,8242.8199,W,31.2,5.64,2.90,0.20,1072.43,2.84,6.36,6.25,0.64,
231214,215806,2806.532,N,8242.8196,W,31.1,5.98,3.08,0.20,1073.03,3.03,6.78,6.75,0.82,
231214,215806.2,2806.5323,N,8242.8193,W,31.1,6.3,3.24,0.20,1073.67,3.20,7.16,7.00,0.97,
231214,215806.4,2806.5326,N,8242.8191,W,31,6.54,3.36,0.20,1074.34,3.33,7.45,7.25,0.98,
231214,215806.6,2806.533,N,8242.8188,W,31,6.87,3.53,0.20,1075.04,3.49,7.82,7.75,0.89,
231214,215806.8,2806.5334,N,8242.8184,W,30.9,7.28,3.74,0.20,1075.77,3.69,8.27,8.25,0.85,
231214,215807,2806.5338,N,8242.8181,W,30.9,7.59,3.90,0.20,1076.55,3.86,8.64,8.50,0.83,
231214,215807.2,2806.5342,N,8242.8178,W,30.8,7.75,3.99,0.20,1077.34,3.96,8.86,8.75,0.76,
231214,215807.4,2806.5347,N,8242.8174,W,30.7,8.01,4.12,0.20,1078.16,4.09,9.15,9.00,0.76,
231214,215807.6,2806.5354,N,8242.8168,W,30.6,8.23,4.23,0.20,1079.00,4.20,9.41,9.25,0.71,
231214,215807.8,2806.536,N,8242.8163,W,30.6,8.43,4.34,0.20,1079.86,4.31,9.64,9.50,0.62,
231214,215808,2806.5368,N,8242.8158,W,30.6,8.6,4.42,0.20,1080.74,4.40,9.85,9.75,0.54,
231214,215808.2,2806.5376,N,8242.8154,W,30.5,8.63,4.44,0.20,1081.63,4.43,9.92,9.75,0.47,
231214,215808.4,2806.5383,N,8242.8149,W,30.5,8.69,4.47,0.20,1082.52,4.46,9.98,9.75,0.37,
231214,215808.6,2806.539,N,8242.8145,W,30.5,8.75,4.50,0.20,1083.42,4.49,10.05,10.00,0.29,
231214,215808.8,2806.5397,N,8242.8141,W,30.5,8.95,4.60,0.20,1084.33,4.58,10.25,10.25,0.27,
231214,215809,2806.5404,N,8242.8137,W,30.6,9.12,4.69,0.20,1085.27,4.67,10.45,10.25,0.27,
231214,215809.2,2806.541,N,8242.8133,W,30.6,9.17,4.72,0.20,1086.21,4.71,10.53,10.50,0.28,
231214,215809.4,2806.5417,N,8242.8129,W,30.6,9.2,4.73,0.20,1087.15,4.73,10.58,10.50,0.27,
231214,215809.6,2806.5422,N,8242.8126,W,30.6,9.17,4.72,0.20,1088.10,4.72,10.56,10.50,0.23,
231214,215809.8,2806.5427,N,8242.8124,W,30.7,8.95,4.60,0.20,1089.02,4.63,10.35,10.25,0.05,
231214,215810,2806.5432,N,8242.8121,W,30.7,8.79,4.52,0.20,1089.93,4.54,10.16,10.00,-0.13,
231214,215810.2,2806.5437,N,8242.8119,W,30.7,8.8,4.53,0.20,1090.84,4.53,10.14,10.00,-0.18,
231214,215810.4,2806.5444,N,8242.8117,W,30.8,8.86,4.56,0.20,1091.75,4.55,10.18,10.00,-0.18,
231214,215810.6,2806.5449,N,8242.8115,W,30.8,8.93,4.59,0.20,1092.67,4.59,10.26,10.25,-0.13,
231214,215810.8,2806.5455,N,8242.8114,W,30.8,9,4.63,0.20,1093.59,4.62,10.34,10.25,-0.01,
231214,215811,2806.5462,N,8242.8112,W,30.9,9.26,4.76,0.20,1094.54,4.73,10.59,10.50,0.19,
231214,215811.2,2806.5469,N,8242.8111,W,31,9.29,4.78,0.20,1095.49,4.77,10.67,10.50,0.24,
231214,215811.4,2806.5478,N,8242.8109,W,31,9.35,4.81,0.20,1096.45,4.80,10.74,10.50,0.25,
231214,215811.6,2806.5487,N,8242.8107,W,31.1,9.51,4.89,0.20,1097.43,4.87,10.90,10.75,0.29,
231214,215811.8,2806.5497,N,8242.8106,W,31.2,9.57,4.92,0.20,1098.41,4.91,10.99,10.75,0.29,
231214,215812,2806.5506,N,8242.8106,W,31.2,10.1,5.20,0.20,1099.44,5.14,11.50,11.25,0.40,
231214,215812.2,2806.5514,N,8242.8106,W,31.3,10.16,5.23,0.20,1100.48,5.21,11.65,11.50,0.44,
231214,215812.4,2806.5521,N,8242.8107,W,31.3,10.17,5.23,0.20,1101.52,5.23,11.69,11.50,0.43,
231214,215812.6,2806.5529,N,8242.8107,W,31.2,10.11,5.20,0.20,1102.56,5.21,11.65,11.50,0.33,
231214,215812.8,2806.5536,N,8242.8109,W,31.3,10.16,5.23,0.20,1103.61,5.22,11.68,11.50,0.31,
231214,215813,2806.5542,N,8242.8111,W,31.3,10.18,5.24,0.20,1104.66,5.23,11.71,11.50,0.09,
231214,215813.2,2806.5549,N,8242.8112,W,31.4,10.16,5.23,0.20,1105.70,5.23,11.70,11.50,0.02,
231214,215813.4,2806.5554,N,8242.8116,W,31.4,10.13,5.21,0.20,1106.74,5.21,11.67,11.50,-0.01,
231214,215813.6,2806.5559,N,8242.8119,W,31.5,9.93,5.11,0.20,1107.77,5.13,11.48,11.25,-0.08,
231214,215813.8,2806.5567,N,8242.8119,W,31.5,9.95,5.12,0.20,1108.79,5.12,11.46,11.25,-0.10,
231214,215814,2806.5572,N,8242.8122,W,31.6,9.97,5.13,0.20,1109.82,5.13,11.47,11.25,-0.11,
231214,215814.2,2806.5577,N,8242.8127,W,31.6,9.99,5.14,0.20,1110.85,5.14,11.49,11.25,-0.09,
231214,215814.4,2806.5583,N,8242.8133,W,31.6,10.01,5.15,0.20,1111.88,5.15,11.52,11.50,-0.07,
231214,215814.6,2806.5589,N,8242.814,W,31.5,9.97,5.13,0.20,1112.90,5.13,11.48,11.25,0.00,
231214,215814.8,2806.5592,N,8242.8145,W,31.5,9.95,5.12,0.20,1113.93,5.12,11.46,11.25,0.00,
231214,215815,2806.5596,N,8242.8151,W,31.5,9.73,5.01,0.20,1114.93,5.03,11.25,11.25,-0.10,
231214,215815.2,2806.56,N,8242.8157,W,31.4,9.72,5.00,0.20,1115.93,5.01,11.20,11.00,-0.13,
231214,215815.4,2806.5604,N,8242.8162,W,31.3,9.73,5.01,0.20,1116.93,5.01,11.20,11.00,-0.14,
231214,215815.6,2806.5608,N,8242.8168,W,31.2,9.74,5.01,0.20,1117.94,5.01,11.21,11.00,-0.12,
231214,215815.8,2806.5611,N,8242.8173,W,31,9.75,5.02,0.20,1118.94,5.01,11.22,11.00,-0.11,
231214,215816,2806.5614,N,8242.8176,W,30.7,9.76,5.02,0.20,1119.94,5.02,11.23,11.00,-0.01,
231214,215816.2,2806.5618,N,8242.818,W,30.4,9.78,5.03,0.20,1120.95,5.03,11.25,11.25,0.02,
231214,215816.4,2806.5622,N,8242.8185,W,30.2,9.8,5.04,0.20,1121.96,5.04,11.27,11.25,0.03,
231214,215816.6,2806.5626,N,8242.819,W,30,9.83,5.06,0.20,1122.97,5.05,11.31,11.25,0.04,
231214,215816.8,2806.563,N,8242.8193,W,29.7,9.88,5.08,0.20,1123.98,5.08,11.36,11.25,0.06,
231214,215817,2806.5634,N,8242.8197,W,29.4,10.08,5.19,0.20,1125.02,5.16,11.55,11.50,0.14,
231214,215817.2,2806.5638,N,8242.8202,W,29.2,10.11,5.20,0.20,1126.05,5.19,11.62,11.50,0.16,
231214,215817.4,2806.5641,N,8242.8207,W,29,10.16,5.23,0.20,1127.10,5.22,11.68,11.50,0.18,
231214,215817.6,2806.5644,N,8242.8212,W,28.9,10.2,5.25,0.20,1128.15,5.24,11.73,11.50,0.19,
231214,215817.8,2806.5648,N,8242.8218,W,28.7,10.38,5.34,0.20,1129.21,5.32,11.90,11.75,0.24,
231214,215818,2806.5653,N,8242.8223,W,28.5,10.39,5.34,0.20,1130.28,5.34,11.95,11.75,0.18,
231214,215818.2,2806.5656,N,8242.8228,W,28.4,10.37,5.33,0.20,1131.35,5.34,11.94,11.75,0.14,
231214,215818.4,2806.566,N,8242.8233,W,28.2,10.39,5.34,0.20,1132.41,5.34,11.95,11.75,0.12,
231214,215818.6,2806.5664,N,8242.8238,W,28,10.45,5.38,0.20,1133.49,5.37,12.01,12.00,0.13,
231214,215818.8,2806.5667,N,8242.8243,W,27.7,10.48,5.39,0.20,1134.56,5.39,12.05,12.00,0.07,
231214,215819,2806.5671,N,8242.8247,W,27.4,10.5,5.40,0.20,1135.64,5.40,12.08,12.00,0.06,
231214,215819.2,2806.5674,N,8242.8253,W,27.2,10.53,5.42,0.20,1136.73,5.41,12.11,12.00,0.08,
231214,215819.4,2806.5678,N,8242.8258,W,27.1,10.52,5.41,0.20,1137.81,5.41,12.11,12.00,0.07,
231214,215819.6,2806.5681,N,8242.8263,W,26.9,10.27,5.28,0.20,1138.87,5.31,11.88,11.75,-0.06,
231214,215819.8,2806.5685,N,8242.8268,W,26.9,10.11,5.20,0.20,1139.92,5.22,11.68,11.50,-0.16,
231214,215820,2806.5689,N,8242.8272,W,26.8,10.06,5.17,0.20,1140.95,5.18,11.60,11.50,-0.21,
231214,215820.2,2806.5692,N,8242.8278,W,26.6,10.03,5.16,0.20,1141.99,5.16,11.55,11.50,-0.25,
231214,215820.4,2806.5696,N,8242.8283,W,26.5,10.05,5.17,0.20,1143.02,5.17,11.56,11.50,-0.24,
231214,215820.6,2806.5701,N,8242.8286,W,26.3,10.01,5.15,0.20,1144.05,5.15,11.53,11.50,-0.16,
231214,215820.8,2806.5705,N,8242.829,W,26.1,10.02,5.15,0.20,1145.08,5.15,11.53,11.50,-0.07,
231214,215821,2806.5709,N,8242.8295,W,26,10.03,5.16,0.20,1146.11,5.16,11.54,11.50,-0.03,
231214,215821.2,2806.5713,N,8242.83,W,25.8,10.06,5.17,0.20,1147.15,5.17,11.57,11.50,0.01,
231214,215821.4,2806.5717,N,8242.8305,W,25.7,10.22,5.26,0.20,1148.19,5.24,11.72,11.50,0.07,
231214,215821.6,2806.5721,N,8242.8311,W,25.6,10.4,5.35,0.20,1149.26,5.33,11.92,11.75,0.17,
231214,215821.8,2806.5725,N,8242.8317,W,25.5,10.45,5.38,0.20,1150.33,5.37,12.01,12.00,0.21,
231214,215822,2806.5729,N,8242.8322,W,25.3,10.48,5.39,0.20,1151.41,5.39,12.05,12.00,0.23,
231214,215822.2,2806.5734,N,8242.8326,W,25.2,10.52,5.41,0.20,1152.49,5.41,12.10,12.00,0.23,
231214,215822.4,2806.5739,N,8242.833,W,24.9,10.54,5.42,0.20,1153.58,5.42,12.12,12.00,0.18,
231214,215822.6,2806.5743,N,8242.8335,W,24.7,10.52,5.41,0.20,1154.66,5.41,12.11,12.00,0.09,
231214,215822.8,2806.5748,N,8242.834,W,24.5,10.53,5.42,0.20,1155.74,5.42,12.12,12.00,0.05,
231214,215823,2806.5752,N,8242.8345,W,24.3,10.53,5.42,0.20,1156.82,5.42,12.12,12.00,0.03,
231214,215823.2,2806.5757,N,8242.835,W,24.1,10.55,5.43,0.20,1157.91,5.42,12.14,12.00,0.02,
231214,215823.4,2806.5761,N,8242.8355,W,24,10.57,5.44,0.20,1159.00,5.43,12.16,12.00,0.02,
231214,215823.6,2806.5766,N,8242.836,W,23.9,10.59,5.45,0.20,1160.09,5.44,12.18,12.00,0.03,
231214,215823.8,2806.577,N,8242.8365,W,23.8,10.61,5.46,0.20,1161.18,5.46,12.21,12.00,0.04,
231214,215824,2806.5775,N,8242.837,W,23.7,10.61,5.46,0.20,1162.27,5.46,12.21,12.00,0.04,
231214,215824.2,2806.5779,N,8242.8375,W,23.6,10.61,5.46,0.20,1163.36,5.46,12.21,12.00,0.03,
231214,215824.4,2806.5783,N,8242.8378,W,23.4,10.62,5.46,0.20,1164.45,5.46,12.22,12.00,0.03,
231214,215824.6,2806.5787,N,8242.8382,W,23.3,10.63,5.47,0.20,1165.55,5.47,12.23,12.00,0.02,
231214,215824.8,2806.5792,N,8242.8387,W,23.2,10.64,5.47,0.20,1166.64,5.47,12.24,12.00,0.02,
231214,215825,2806.5796,N,8242.8392,W,23.1,10.64,5.47,0.20,1167.73,5.47,12.25,12.00,0.02,
231214,215825.2,2806.58,N,8242.8396,W,23,10.64,5.47,0.20,1168.83,5.47,12.25,12.00,0.02,
231214,215825.4,2806.5804,N,8242.8401,W,22.9,10.62,5.46,0.20,1169.92,5.46,12.23,12.00,0.00,
231214,215825.6,2806.5808,N,8242.8405,W,22.7,10.59,5.45,0.20,1171.01,5.45,12.20,12.00,-0.02,
231214,215825.8,2806.5812,N,8242.8409,W,22.5,10.54,5.42,0.20,1172.10,5.43,12.14,12.00,-0.04,
231214,215826,2806.5816,N,8242.8414,W,22.5,10.5,5.40,0.20,1173.18,5.41,12.10,12.00,-0.07,
231214,215826.2,2806.5821,N,8242.8415,W,22.3,10.48,5.39,0.20,1174.26,5.39,12.07,12.00,-0.08,
231214,215826.4,2806.5825,N,8242.8416,W,22.1,10.47,5.39,0.20,1175.34,5.39,12.05,12.00,-0.08,
231214,215826.6,2806.5828,N,8242.8421,W,21.9,10.46,5.38,0.20,1176.41,5.38,12.04,12.00,-0.07,
231214,215826.8,2806.5833,N,8242.8423,W,21.8,10.46,5.38,0.20,1177.49,5.38,12.04,12.00,-0.05,
231214,215827,2806.5837,N,8242.8425,W,21.7,10.44,5.37,0.20,1178.56,5.37,12.02,12.00,-0.03,
231214,215827.2,2806.5841,N,8242.8429,W,21.6,10.42,5.36,0.20,1179.63,5.36,12.00,11.75,-0.03,
231214,215827.4,2806.5846,N,8242.8433,W,21.5,10.42,5.36,0.20,1180.71,5.36,11.99,11.75,-0.03,
231214,215827.6,2806.585,N,8242.8438,W,21.5,10.43,5.37,0.20,1181.78,5.36,12.00,12.00,-0.02,
231214,215827.8,2806.5854,N,8242.8442,W,21.4,10.45,5.38,0.20,1182.85,5.37,12.02,12.00,-0.01,
231214,215828,2806.5859,N,8242.8447,W,21.5,10.61,5.46,0.20,1183.94,5.44,12.17,12.00,0.07,
231214,215828.2,2806.5863,N,8242.8451,W,21.5,10.64,5.47,0.20,1185.04,5.47,12.23,12.00,0.10,
231214,215828.4,2806.5868,N,8242.8455,W,21.5,10.66,5.48,0.20,1186.13,5.48,12.26,12.25,0.12,
231214,215828.6,2806.5872,N,8242.8459,W,21.5,10.68,5.49,0.20,1187.23,5.49,12.29,12.25,0.13,
231214,215828.8,2806.5876,N,8242.8463,W,21.4,10.7,5.50,0.20,1188.33,5.50,12.31,12.25,0.13,
231214,215829,2806.588,N,8242.8467,W,21.3,10.73,5.52,0.20,1189.43,5.52,12.34,12.25,0.08,
231214,215829.2,2806.5885,N,8242.8471,W,21.2,10.75,5.53,0.20,1190.54,5.53,12.37,12.25,0.06,
231214,215829.4,2806.5889,N,8242.8475,W,21.1,10.8,5.56,0.20,1191.65,5.55,12.42,12.25,0.07,
231214,215829.6,2806.5894,N,8242.848,W,21.1,10.84,5.58,0.20,1192.76,5.57,12.46,12.25,0.08,
231214,215829.8,2806.5898,N,8242.8485,W,21,10.88,5.60,0.20,1193.88,5.59,12.51,12.50,0.09,
231214,215830,2806.5902,N,8242.849,W,20.9,10.92,5.62,0.20,1195.00,5.61,12.56,12.50,0.10,
231214,215830.2,2806.5907,N,8242.8495,W,20.9,10.94,5.63,0.20,1196.13,5.62,12.58,12.50,0.10,
231214,215830.4,2806.5911,N,8242.85,W,20.8,10.93,5.62,0.20,1197.25,5.62,12.58,12.50,0.07,
231214,215830.6,2806.5915,N,8242.8505,W,20.8,10.75,5.53,0.20,1198.36,5.55,12.41,12.25,-0.02,
231214,215830.8,2806.5919,N,8242.851,W,20.7,10.71,5.51,0.20,1199.47,5.52,12.34,12.25,-0.07,
231214,215831,2806.5923,N,8242.8515,W,20.6,10.68,5.49,0.20,1200.57,5.50,12.30,12.25,-0.11,
231214,215831.2,2806.5927,N,8242.852,W,20.5,10.64,5.47,0.20,1201.66,5.48,12.26,12.25,-0.15,
231214,215831.4,2806.5932,N,8242.8525,W,20.4,10.64,5.47,0.20,1202.76,5.47,12.25,12.00,-0.15,
231214,215831.6,2806.5936,N,8242.8529,W,20.2,10.57,5.44,0.20,1203.85,5.44,12.18,12.00,-0.10,
231214,215831.8,2806.594,N,8242.8534,W,20,10.54,5.42,0.20,1204.93,5.43,12.14,12.00,-0.09,
231214,215832,2806.5944,N,8242.8539,W,19.8,10.52,5.41,0.20,1206.01,5.41,12.11,12.00,-0.08,
231214,215832.2,2806.5949,N,8242.8544,W,19.7,10.52,5.41,0.20,1207.10,5.41,12.11,12.00,-0.07,
231214,215832.4,2806.5955,N,8242.8548,W,19.6,10.54,5.42,0.20,1208.18,5.42,12.13,12.00,-0.05,
231214,215832.6,2806.596,N,8242.8553,W,19.4,10.7,5.50,0.20,1209.28,5.49,12.28,12.25,0.04,
231214,215832.8,2806.5965,N,8242.8558,W,19.2,10.68,5.49,0.20,1210.38,5.49,12.29,12.25,0.07,
231214,215833,2806.597,N,8242.8564,W,19,10.68,5.49,0.20,1211.47,5.49,12.29,12.25,0.08,
231214,215833.2,2806.5975,N,8242.8569,W,18.9,10.68,5.49,0.20,1212.57,5.49,12.29,12.25,0.08,
231214,215833.4,2806.5979,N,8242.8575,W,18.7,10.67,5.49,0.20,1213.67,5.49,12.28,12.25,0.07,
231214,215833.6,2806.5982,N,8242.8581,W,18.5,10.66,5.48,0.20,1214.77,5.48,12.27,12.25,-0.00,
231214,215833.8,2806.5986,N,8242.8587,W,18.3,10.67,5.49,0.20,1215.87,5.49,12.28,12.25,-0.00,
231214,215834,2806.5989,N,8242.8593,W,18.1,10.68,5.49,0.20,1216.96,5.49,12.29,12.25,-0.00,
231214,215834.2,2806.5993,N,8242.86,W,18,10.67,5.49,0.20,1218.06,5.49,12.28,12.25,-0.00,
231214,215834.4,2806.5996,N,8242.8607,W,17.8,10.65,5.48,0.20,1219.16,5.48,12.26,12.25,-0.01,
231214,215834.6,2806.5999,N,8242.8613,W,17.7,10.49,5.40,0.20,1220.24,5.41,12.11,12.00,-0.07,
231214,215834.8,2806.6003,N,8242.8619,W,17.5,10.45,5.38,0.20,1221.32,5.38,12.04,12.00,-0.10,
231214,215835,2806.6006,N,8242.8625,W,17.4,10.42,5.36,0.20,1222.39,5.36,12.00,12.00,-0.13,
231214,215835.2,2806.6009,N,8242.8631,W,17.3,10.42,5.36,0.20,1223.46,5.36,11.99,11.75,-0.13,
231214,215835.4,2806.6013,N,8242.8637,W,17.2,10.42,5.36,0.20,1224.53,5.36,11.99,11.75,-0.12,
231214,215835.6,2806.6016,N,8242.8643,W,17.1,10.24,5.27,0.20,1225.59,5.29,11.83,11.75,-0.13,
231214,215835.8,2806.6019,N,8242.8648,W,16.9,10.2,5.25,0.20,1226.64,5.25,11.76,11.75,-0.13,
231214,215836,2806.6023,N,8242.8654,W,16.8,10.17,5.23,0.20,1227.69,5.24,11.72,11.50,-0.13,
231214,215836.2,2806.6026,N,8242.866,W,16.7,10.17,5.23,0.20,1228.74,5.23,11.71,11.50,-0.13,
231214,215836.4,2806.603,N,8242.8666,W,16.6,10.2,5.25,0.20,1229.79,5.24,11.73,11.50,-0.12,
231214,215836.6,2806.6034,N,8242.8672,W,16.5,10.24,5.27,0.20,1230.84,5.26,11.77,11.75,-0.02,
231214,215836.8,2806.6037,N,8242.8677,W,16.4,10.24,5.27,0.20,1231.89,5.27,11.78,11.75,0.01,
231214,215837,2806.6041,N,8242.8684,W,16.3,10.3,5.30,0.20,1232.95,5.29,11.84,11.75,0.06,
231214,215837.2,2806.6044,N,8242.869,W,16.2,10.46,5.38,0.20,1234.02,5.36,12.00,11.75,0.13,
231214,215837.4,2806.6048,N,8242.8696,W,16.1,10.49,5.40,0.20,1235.10,5.39,12.06,12.00,0.15,
231214,215837.6,2806.6051,N,8242.8702,W,16,10.55,5.43,0.20,1236.18,5.42,12.13,12.00,0.16,
231214,215837.8,2806.6054,N,8242.8708,W,15.9,10.57,5.44,0.20,1237.27,5.43,12.16,12.00,0.17,
231214,215838,2806.6057,N,8242.8714,W,15.8,10.51,5.41,0.20,1238.35,5.41,12.11,12.00,0.12,
231214,215838.2,2806.606,N,8242.8719,W,15.6,10.31,5.30,0.20,1239.42,5.33,11.91,11.75,-0.04,
231214,215838.4,2806.6063,N,8242.8724,W,15.4,10.26,5.28,0.20,1240.48,5.29,11.83,11.75,-0.10,
231214,215838.6,2806.6066,N,8242.8729,W,15.3,10.23,5.26,0.20,1241.53,5.27,11.79,11.75,-0.15,
231214,215838.8,2806.6069,N,8242.8733,W,15.1,10.2,5.25,0.20,1242.58,5.25,11.75,11.50,-0.18,
